1.9075	3.63856	0.97625	0.953064
1.91	3.6481	0.975	0.950625
1.935	3.74423	0.9825	0.965306
1.9075	3.63856	0.975	0.950625
1.9025	3.61951	0.975	0.950625
1.88	3.5344	0.97	0.9409
1.8775	3.52501	0.96625	0.933639
1.895	3.59103	0.96875	0.938477
1.9225	3.69601	0.97875	0.957952
1.8775	3.52501	0.965	0.931225
1.895	3.59103	0.97	0.9409
1.9475	3.79276	0.98625	0.972689
1.9325	3.73456	0.9825	0.965306
1.92	3.6864	0.97875	0.957952
1.8975	3.60051	0.9725	0.945756
1.905	3.62902	0.97125	0.943327
1.825	3.33062	0.94125	0.885952
1.7925	3.21306	0.93	0.8649
1.87	3.4969	0.95875	0.919202
1.8875	3.56266	0.96125	0.924002
1.8575	3.45031	0.95375	0.909639
1.9025	3.61951	0.97	0.9409
1.92	3.6864	0.97625	0.953064
1.8575	3.45031	0.95625	0.914414
1.8325	3.35806	0.95	0.9025
1.8875	3.56266	0.96875	0.938477
1.93	3.7249	0.9825	0.965306
1.9175	3.67681	0.97375	0.948189
1.9125	3.65766	0.97375	0.948189
1.87	3.4969	0.96	0.9216
1.8925	3.58156	0.965	0.931225
1.905	3.62902	0.96875	0.938477
1.92	3.6864	0.97625	0.953064
1.925	3.70563	0.98	0.9604
1.88	3.5344	0.9675	0.936056
1.9425	3.77331	0.985	0.970225
1.9175	3.67681	0.97875	0.957952
1.93	3.7249	0.98125	0.962852
1.9425	3.77331	0.98375	0.967764
1.9225	3.69601	0.98	0.9604
1.9125	3.65766	0.975	0.950625
1.895	3.59103	0.97125	0.943327
1.8925	3.58156	0.96875	0.938477
1.8925	3.58156	0.9675	0.936056
1.915	3.66723	0.97375	0.948189
1.9025	3.61951	0.9725	0.945756
1.9	3.61	0.96875	0.938477
1.8925	3.58156	0.97125	0.943327
1.8725	3.50626	0.96625	0.933639
1.925	3.70563	0.97625	0.953064
1.9025	3.61951	0.97125	0.943327
1.92	3.6864	0.98	0.9604
1.8925	3.58156	0.97	0.9409
1.9075	3.63856	0.97375	0.948189
1.895	3.59103	0.96875	0.938477
1.9025	3.61951	0.9725	0.945756
1.91	3.6481	0.97625	0.953064
1.95	3.8025	0.9875	0.975156
1.9475	3.79276	0.985	0.970225
1.9075	3.63856	0.975	0.950625
1.9125	3.65766	0.9725	0.945756
1.9175	3.67681	0.975	0.950625
1.9075	3.63856	0.97125	0.943327
1.93	3.7249	0.9775	0.955506
1.93	3.7249	0.98	0.9604
1.9275	3.71526	0.98	0.9604
1.915	3.66723	0.9775	0.955506
1.9575	3.83181	0.9875	0.975156
1.915	3.66723	0.975	0.950625
1.9175	3.67681	0.97625	0.953064
1.9275	3.71526	0.97625	0.953064
1.875	3.51562	0.96	0.9216
1.8825	3.54381	0.965	0.931225
1.94	3.7636	0.98375	0.967764
1.9175	3.67681	0.97625	0.953064
1.87	3.4969	0.9625	0.926406
1.9275	3.71526	0.98125	0.962852
